entity_id,entity_type,name,region,business_unit,criticality,service_provider_type,trust_level,lifecycle_status,data_classification
INFRA-0081,SHARED_INFRASTRUCTURE,Shared Infrastructure 0081,GLOBAL,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0082,SHARED_INFRASTRUCTURE,Shared Infrastructure 0082,AP-NORTHEAST,Legal,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0083,SHARED_INFRASTRUCTURE,Shared Infrastructure 0083,US-WEST,Commerce,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0084,SHARED_INFRASTRUCTURE,Shared Infrastructure 0084,EU-WEST,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0085,SHARED_INFRASTRUCTURE,Shared Infrastructure 0085,US-EAST,Supply Chain,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0086,SHARED_INFRASTRUCTURE,Shared Infrastructure 0086,US-EAST,Corporate,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0087,SHARED_INFRASTRUCTURE,Shared Infrastructure 0087,EU-CENTRAL,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0088,SHARED_INFRASTRUCTURE,Shared Infrastructure 0088,EU-CENTRAL,Legal,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0089,SHARED_INFRASTRUCTURE,Shared Infrastructure 0089,GLOBAL,Commerce,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0090,SHARED_INFRASTRUCTURE,Shared Infrastructure 0090,AP-NORTHEAST,Data,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0091,SHARED_INFRASTRUCTURE,Shared Infrastructure 0091,US-WEST,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0092,SHARED_INFRASTRUCTURE,Shared Infrastructure 0092,GLOBAL,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0093,SHARED_INFRASTRUCTURE,Shared Infrastructure 0093,EU-CENTRAL,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0094,SHARED_INFRASTRUCTURE,Shared Infrastructure 0094,AP-NORTHEAST,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0095,SHARED_INFRASTRUCTURE,Shared Infrastructure 0095,EU-CENTRAL,Data,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0096,SHARED_INFRASTRUCTURE,Shared Infrastructure 0096,EU-CENTRAL,Commerce,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0097,SHARED_INFRASTRUCTURE,Shared Infrastructure 0097,LATAM,Data,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0098,SHARED_INFRASTRUCTURE,Shared Infrastructure 0098,US-EAST,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0099,SHARED_INFRASTRUCTURE,Shared Infrastructure 0099,LATAM,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0100,SHARED_INFRASTRUCTURE,Shared Infrastructure 0100,GLOBAL,Legal,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0101,SHARED_INFRASTRUCTURE,Shared Infrastructure 0101,EU-WEST,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0102,SHARED_INFRASTRUCTURE,Shared Infrastructure 0102,AP-NORTHEAST,Security,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
INFRA-0103,SHARED_INFRASTRUCTURE,Shared Infrastructure 0103,LATAM,Supply Chain,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0104,SHARED_INFRASTRUCTURE,Shared Infrastructure 0104,LATAM,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0105,SHARED_INFRASTRUCTURE,Shared Infrastructure 0105,US-WEST,Data,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0106,SHARED_INFRASTRUCTURE,Shared Infrastructure 0106,AP-SOUTH,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0107,SHARED_INFRASTRUCTURE,Shared Infrastructure 0107,AP-SOUTH,Data,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0108,SHARED_INFRASTRUCTURE,Shared Infrastructure 0108,EU-WEST,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0109,SHARED_INFRASTRUCTURE,Shared Infrastructure 0109,GLOBAL,Data,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0110,SHARED_INFRASTRUCTURE,Shared Infrastructure 0110,AP-NORTHEAST,Corporate,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0111,SHARED_INFRASTRUCTURE,Shared Infrastructure 0111,EU-WEST,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0112,SHARED_INFRASTRUCTURE,Shared Infrastructure 0112,US-EAST,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0113,SHARED_INFRASTRUCTURE,Shared Infrastructure 0113,EU-CENTRAL,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0114,SHARED_INFRASTRUCTURE,Shared Infrastructure 0114,US-WEST,Sales,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0115,SHARED_INFRASTRUCTURE,Shared Infrastructure 0115,GLOBAL,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0116,SHARED_INFRASTRUCTURE,Shared Infrastructure 0116,US-WEST,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0117,SHARED_INFRASTRUCTURE,Shared Infrastructure 0117,US-WEST,Legal,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0118,SHARED_INFRASTRUCTURE,Shared Infrastructure 0118,US-EAST,Legal,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0119,SHARED_INFRASTRUCTURE,Shared Infrastructure 0119,LATAM,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0120,SHARED_INFRASTRUCTURE,Shared Infrastructure 0120,AP-SOUTH,Manufacturing,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
INFRA-0121,SHARED_INFRASTRUCTURE,Shared Infrastructure 0121,AP-NORTHEAST,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0122,SHARED_INFRASTRUCTURE,Shared Infrastructure 0122,EU-CENTRAL,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0123,SHARED_INFRASTRUCTURE,Shared Infrastructure 0123,US-EAST,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0124,SHARED_INFRASTRUCTURE,Shared Infrastructure 0124,US-EAST,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0125,SHARED_INFRASTRUCTURE,Shared Infrastructure 0125,GLOBAL,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0126,SHARED_INFRASTRUCTURE,Shared Infrastructure 0126,AP-SOUTH,Corporate,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
INFRA-0127,SHARED_INFRASTRUCTURE,Shared Infrastructure 0127,AP-NORTHEAST,Engineering,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0128,SHARED_INFRASTRUCTURE,Shared Infrastructure 0128,GLOBAL,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0129,SHARED_INFRASTRUCTURE,Shared Infrastructure 0129,AP-SOUTH,HR,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0130,SHARED_INFRASTRUCTURE,Shared Infrastructure 0130,AP-NORTHEAST,Corporate,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0131,SHARED_INFRASTRUCTURE,Shared Infrastructure 0131,EU-WEST,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0132,SHARED_INFRASTRUCTURE,Shared Infrastructure 0132,LATAM,Security,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0133,SHARED_INFRASTRUCTURE,Shared Infrastructure 0133,LATAM,Commerce,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0134,SHARED_INFRASTRUCTURE,Shared Infrastructure 0134,GLOBAL,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0135,SHARED_INFRASTRUCTURE,Shared Infrastructure 0135,US-WEST,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0136,SHARED_INFRASTRUCTURE,Shared Infrastructure 0136,US-EAST,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0137,SHARED_INFRASTRUCTURE,Shared Infrastructure 0137,EU-CENTRAL,Corporate,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0138,SHARED_INFRASTRUCTURE,Shared Infrastructure 0138,GLOBAL,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0139,SHARED_INFRASTRUCTURE,Shared Infrastructure 0139,AP-NORTHEAST,Supply Chain,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
INFRA-0140,SHARED_INFRASTRUCTURE,Shared Infrastructure 0140,US-WEST,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0001,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0001,GLOBAL,Finance,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0002,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0002,GLOBAL,Manufacturing,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0003,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0003,GLOBAL,Support,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0004,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0004,GLOBAL,Security,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0005,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0005,GLOBAL,Commerce,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0006,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0006,GLOBAL,Finance,LOW,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0007,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0007,GLOBAL,Commerce,LOW,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0008,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0008,GLOBAL,Sales,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0009,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0009,GLOBAL,Data,LOW,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0010,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0010,GLOBAL,Legal,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0011,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0011,GLOBAL,Sales,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0012,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0012,GLOBAL,Engineering,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0013,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0013,GLOBAL,Commerce,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0014,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0014,GLOBAL,Manufacturing,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0015,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0015,GLOBAL,Sales,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0016,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0016,GLOBAL,Data,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0017,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0017,GLOBAL,Finance,LOW,EXTERNAL_VENDOR,CONDITIONAL,ACTIVE,SYNTHETIC
VENDOR-0018,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0018,GLOBAL,Manufacturing,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0019,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0019,GLOBAL,Security,LOW,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0020,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0020,GLOBAL,Security,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0021,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0021,GLOBAL,Commerce,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0022,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0022,GLOBAL,Sales,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0023,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0023,GLOBAL,Security,LOW,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0024,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0024,GLOBAL,Sales,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0025,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0025,GLOBAL,Security,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0026,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0026,GLOBAL,Supply Chain,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0027,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0027,GLOBAL,Security,LOW,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0028,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0028,GLOBAL,Sales,LOW,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0029,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0029,GLOBAL,Legal,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0030,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0030,GLOBAL,Support,LOW,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0031,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0031,GLOBAL,Data,LOW,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0032,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0032,GLOBAL,HR,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0033,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0033,GLOBAL,Sales,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0034,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0034,GLOBAL,Support,LOW,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0035,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0035,GLOBAL,Legal,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0036,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0036,GLOBAL,Security,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0037,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0037,GLOBAL,Security,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0038,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0038,GLOBAL,Security,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0039,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0039,GLOBAL,Legal,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0040,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0040,GLOBAL,Security,CRITICAL,EXTERNAL_VENDOR,CONDITIONAL,ACTIVE,SYNTHETIC
VENDOR-0041,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0041,GLOBAL,Sales,HIGH,EXTERNAL_VENDOR,CONDITIONAL,ACTIVE,SYNTHETIC
VENDOR-0042,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0042,GLOBAL,Sales,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0043,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0043,GLOBAL,Supply Chain,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0044,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0044,GLOBAL,Sales,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0045,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0045,GLOBAL,Manufacturing,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0046,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0046,GLOBAL,Manufacturing,LOW,EXTERNAL_VENDOR,CONDITIONAL,ACTIVE,SYNTHETIC
VENDOR-0047,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0047,GLOBAL,Support,CRITICAL,EXTERNAL_VENDOR,CONDITIONAL,ACTIVE,SYNTHETIC
VENDOR-0048,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0048,GLOBAL,Security,LOW,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0049,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0049,GLOBAL,Legal,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0050,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0050,GLOBAL,Security,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0051,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0051,GLOBAL,Sales,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0052,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0052,GLOBAL,Commerce,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0053,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0053,GLOBAL,Sales,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0054,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0054,GLOBAL,HR,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0055,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0055,GLOBAL,HR,HIGH,EXTERNAL_VENDOR,CONDITIONAL,ACTIVE,SYNTHETIC
VENDOR-0056,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0056,GLOBAL,Security,LOW,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0057,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0057,GLOBAL,HR,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0058,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0058,GLOBAL,Manufacturing,CRITICAL,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0059,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0059,GLOBAL,HR,MEDIUM,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
VENDOR-0060,EXTERNAL_VENDOR_SERVICE,External Vendor Service 0060,GLOBAL,Security,HIGH,EXTERNAL_VENDOR,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0001,SUPPORT_TEAM,Support Team 0001,AP-NORTHEAST,Supply Chain,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0002,SUPPORT_TEAM,Support Team 0002,AP-NORTHEAST,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0003,SUPPORT_TEAM,Support Team 0003,LATAM,Commerce,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0004,SUPPORT_TEAM,Support Team 0004,LATAM,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0005,SUPPORT_TEAM,Support Team 0005,LATAM,Security,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
TEAM-0006,SUPPORT_TEAM,Support Team 0006,EU-WEST,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0007,SUPPORT_TEAM,Support Team 0007,LATAM,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0008,SUPPORT_TEAM,Support Team 0008,AP-NORTHEAST,Sales,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0009,SUPPORT_TEAM,Support Team 0009,US-EAST,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0010,SUPPORT_TEAM,Support Team 0010,EU-CENTRAL,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0011,SUPPORT_TEAM,Support Team 0011,EU-CENTRAL,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0012,SUPPORT_TEAM,Support Team 0012,GLOBAL,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0013,SUPPORT_TEAM,Support Team 0013,EU-WEST,Data,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0014,SUPPORT_TEAM,Support Team 0014,EU-CENTRAL,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0015,SUPPORT_TEAM,Support Team 0015,AP-SOUTH,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0016,SUPPORT_TEAM,Support Team 0016,AP-NORTHEAST,Corporate,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0017,SUPPORT_TEAM,Support Team 0017,EU-WEST,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0018,SUPPORT_TEAM,Support Team 0018,EU-CENTRAL,Corporate,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0019,SUPPORT_TEAM,Support Team 0019,GLOBAL,Supply Chain,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0020,SUPPORT_TEAM,Support Team 0020,AP-SOUTH,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0021,SUPPORT_TEAM,Support Team 0021,EU-WEST,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0022,SUPPORT_TEAM,Support Team 0022,GLOBAL,Engineering,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0023,SUPPORT_TEAM,Support Team 0023,US-EAST,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0024,SUPPORT_TEAM,Support Team 0024,EU-WEST,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0025,SUPPORT_TEAM,Support Team 0025,EU-WEST,Corporate,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0026,SUPPORT_TEAM,Support Team 0026,EU-CENTRAL,Engineering,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0027,SUPPORT_TEAM,Support Team 0027,LATAM,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0028,SUPPORT_TEAM,Support Team 0028,AP-NORTHEAST,Data,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0029,SUPPORT_TEAM,Support Team 0029,EU-CENTRAL,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0030,SUPPORT_TEAM,Support Team 0030,EU-WEST,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0031,SUPPORT_TEAM,Support Team 0031,AP-SOUTH,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0032,SUPPORT_TEAM,Support Team 0032,AP-NORTHEAST,Security,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0033,SUPPORT_TEAM,Support Team 0033,EU-WEST,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0034,SUPPORT_TEAM,Support Team 0034,EU-CENTRAL,Supply Chain,LOW,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
TEAM-0035,SUPPORT_TEAM,Support Team 0035,US-WEST,Support,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0036,SUPPORT_TEAM,Support Team 0036,LATAM,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0037,SUPPORT_TEAM,Support Team 0037,US-EAST,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0038,SUPPORT_TEAM,Support Team 0038,AP-NORTHEAST,Corporate,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0039,SUPPORT_TEAM,Support Team 0039,US-EAST,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0040,SUPPORT_TEAM,Support Team 0040,LATAM,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
TEAM-0041,SUPPORT_TEAM,Support Team 0041,EU-WEST,Legal,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
